epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,167.317,0.5015,0.26873,0.85897,0.99842,0.99963,0.995,0.84325,0.63001,0.27722,0.87102,0.00026422,0.00026422,0.00026422
87,169.236,0.49654,0.27522,0.85785,0.99848,0.99962,0.995,0.85229,0.61519,0.27246,0.86516,0.000247716,0.000247716,0.000247716
88,171.212,0.49962,0.2704,0.85089,0.99817,1,0.995,0.85309,0.61642,0.2689,0.86245,0.000231213,0.000231213,0.000231213
89,173.212,0.48991,0.26541,0.84833,0.99767,1,0.995,0.85298,0.62877,0.27099,0.86593,0.00021471,0.00021471,0.00021471
90,175.17,0.5055,0.26953,0.85724,0.99822,1,0.995,0.85259,0.62752,0.27753,0.86787,0.000198206,0.000198206,0.000198206
91,178.085,0.47813,0.25883,0.8346,0.99878,0.99973,0.995,0.84612,0.62056,0.2766,0.86504,0.000181703,0.000181703,0.000181703
92,180.271,0.49172,0.26523,0.84663,0.99885,0.9997,0.995,0.84985,0.60778,0.26233,0.86181,0.0001652,0.0001652,0.0001652
93,182.313,0.50462,0.26531,0.86326,0.99885,0.99983,0.995,0.85657,0.61001,0.25987,0.86244,0.000148696,0.000148696,0.000148696
94,184.393,0.47841,0.25353,0.84719,0.99887,0.99973,0.995,0.85277,0.62003,0.26845,0.86324,0.000132193,0.000132193,0.000132193
95,186.445,0.47469,0.26065,0.8477,0.99886,1,0.995,0.85398,0.62887,0.27047,0.86845,0.00011569,0.00011569,0.00011569
96,188.435,0.48052,0.25856,0.84663,0.99891,1,0.995,0.85649,0.62162,0.26759,0.867,9.91865e-05,9.91865e-05,9.91865e-05
97,190.491,0.4843,0.26125,0.84503,0.99852,1,0.995,0.84977,0.628,0.26744,0.86779,8.26832e-05,8.26832e-05,8.26832e-05
98,192.536,0.4755,0.25608,0.84319,0.99832,1,0.995,0.85041,0.62762,0.27307,0.86737,6.61799e-05,6.61799e-05,6.61799e-05
99,194.504,0.474,0.25481,0.8531,0.99834,1,0.995,0.85665,0.62465,0.26835,0.86669,4.96766e-05,4.96766e-05,4.96766e-05
100,196.558,0.46531,0.25744,0.83768,0.99833,1,0.995,0.85553,0.62482,0.26908,0.86633,3.31733e-05,3.31733e-05,3.31733e-05
