epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,117.406,0.53427,0.29119,0.87059,0.99852,1,0.995,0.84248,0.64119,0.27748,0.87094,0.000511769,0.000511769,0.000511769
72,118.984,0.52932,0.28301,0.86264,0.99769,1,0.995,0.83897,0.63653,0.28015,0.87263,0.000495266,0.000495266,0.000495266
73,120.551,0.55795,0.29766,0.87349,0.99848,1,0.995,0.84476,0.63464,0.2776,0.87124,0.000478762,0.000478762,0.000478762
74,122.14,0.53441,0.29058,0.86062,0.99708,1,0.995,0.83759,0.65144,0.27751,0.87486,0.000462259,0.000462259,0.000462259
75,123.719,0.53322,0.2902,0.86446,0.99276,1,0.995,0.84098,0.63662,0.27572,0.87138,0.000445756,0.000445756,0.000445756
76,125.29,0.53342,0.2852,0.8644,0.99195,1,0.995,0.84817,0.63361,0.28337,0.87049,0.000429253,0.000429253,0.000429253
77,126.86,0.5307,0.28664,0.85839,0.9907,1,0.99493,0.84497,0.66847,0.30124,0.87886,0.000412749,0.000412749,0.000412749
78,128.436,0.52088,0.29064,0.86285,0.99648,1,0.995,0.85319,0.65529,0.28608,0.8732,0.000396246,0.000396246,0.000396246
79,130.011,0.52377,0.28756,0.86654,0.99501,1,0.995,0.83773,0.65641,0.28875,0.88066,0.000379743,0.000379743,0.000379743
80,131.719,0.52551,0.28568,0.85481,0.9938,1,0.995,0.84653,0.63601,0.27917,0.87123,0.000363239,0.000363239,0.000363239
81,133.311,0.52431,0.28778,0.86673,0.99632,1,0.995,0.84344,0.64602,0.29302,0.87388,0.000346736,0.000346736,0.000346736
82,134.897,0.51748,0.27567,0.84526,0.99761,1,0.995,0.84158,0.63658,0.29084,0.8741,0.000330233,0.000330233,0.000330233
83,136.499,0.51224,0.27221,0.86293,0.99744,1,0.995,0.84429,0.61846,0.28397,0.86792,0.000313729,0.000313729,0.000313729
84,138.084,0.50308,0.27222,0.84436,0.99775,1,0.995,0.84466,0.62673,0.2799,0.87268,0.000297226,0.000297226,0.000297226
85,139.667,0.5041,0.26862,0.85648,0.9977,1,0.995,0.85113,0.61842,0.26742,0.86986,0.000280723,0.000280723,0.000280723
86,141.255,0.50601,0.26391,0.86051,0.99794,1,0.995,0.85351,0.61618,0.27156,0.86787,0.00026422,0.00026422,0.00026422
87,142.838,0.48617,0.26597,0.85801,0.99799,1,0.995,0.8513,0.63137,0.27319,0.86825,0.000247716,0.000247716,0.000247716
88,144.418,0.50624,0.26794,0.85158,0.99801,1,0.995,0.85715,0.62941,0.26744,0.86551,0.000231213,0.000231213,0.000231213
89,146.003,0.49926,0.26381,0.85129,0.9982,1,0.995,0.84466,0.65094,0.27222,0.87221,0.00021471,0.00021471,0.00021471
90,147.595,0.50093,0.26485,0.85739,0.99795,1,0.995,0.84546,0.64393,0.27828,0.87249,0.000198206,0.000198206,0.000198206
91,149.8,0.49256,0.25699,0.83712,0.99796,1,0.995,0.84426,0.64356,0.2792,0.87287,0.000181703,0.000181703,0.000181703
92,151.367,0.4959,0.26515,0.84847,0.99788,1,0.995,0.84234,0.64512,0.28347,0.87247,0.0001652,0.0001652,0.0001652
93,152.935,0.50234,0.26609,0.86186,0.99784,1,0.995,0.85288,0.62717,0.27167,0.86871,0.000148696,0.000148696,0.000148696
94,154.505,0.46969,0.24586,0.84257,0.99767,1,0.995,0.84954,0.63155,0.2767,0.86926,0.000132193,0.000132193,0.000132193
95,156.081,0.48283,0.25785,0.85178,0.9976,1,0.995,0.84689,0.64866,0.27704,0.87364,0.00011569,0.00011569,0.00011569
96,157.674,0.47849,0.25321,0.84776,0.9976,1,0.995,0.84743,0.63985,0.27007,0.87221,9.91865e-05,9.91865e-05,9.91865e-05
97,159.253,0.48281,0.25589,0.8433,0.99766,1,0.995,0.84912,0.6339,0.26466,0.87156,8.26832e-05,8.26832e-05,8.26832e-05
98,160.831,0.48406,0.25966,0.84539,0.99769,1,0.995,0.84606,0.63293,0.2624,0.87171,6.61799e-05,6.61799e-05,6.61799e-05
99,162.404,0.47586,0.24976,0.85365,0.99773,1,0.995,0.84423,0.63388,0.26003,0.8727,4.96766e-05,4.96766e-05,4.96766e-05
100,164.002,0.4696,0.25106,0.83829,0.99767,1,0.995,0.84642,0.63116,0.25991,0.87254,3.31733e-05,3.31733e-05,3.31733e-05
