epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,89.9111,0.58906,0.31834,0.88019,0.99772,1,0.995,0.84206,0.65448,0.33761,0.88336,0.000759318,0.000759318,0.000759318
57,91.5178,0.60052,0.33111,0.88254,0.99729,1,0.995,0.82768,0.66873,0.33136,0.88745,0.000742815,0.000742815,0.000742815
58,93.1065,0.59509,0.33366,0.88066,0.99784,1,0.995,0.82884,0.66837,0.31304,0.88565,0.000726312,0.000726312,0.000726312
59,94.6943,0.58353,0.31693,0.87648,0.99788,1,0.995,0.83227,0.67329,0.31603,0.88764,0.000709809,0.000709809,0.000709809
60,96.3012,0.58702,0.32076,0.88236,0.99794,1,0.995,0.82684,0.67342,0.31272,0.88795,0.000693305,0.000693305,0.000693305
61,97.8929,0.58039,0.3185,0.87915,0.99716,1,0.995,0.83136,0.68441,0.31807,0.88723,0.000676802,0.000676802,0.000676802
62,99.5229,0.58084,0.31917,0.87637,0.99761,1,0.995,0.83402,0.69282,0.31381,0.89112,0.000660299,0.000660299,0.000660299
63,101.129,0.56838,0.31404,0.87802,0.99768,1,0.995,0.83388,0.65198,0.29608,0.8759,0.000643795,0.000643795,0.000643795
64,102.725,0.57179,0.31807,0.87377,0.99769,1,0.995,0.81908,0.68936,0.30712,0.88989,0.000627292,0.000627292,0.000627292
65,104.324,0.5627,0.31387,0.87054,0.9964,1,0.995,0.8255,0.67948,0.3068,0.88859,0.000610789,0.000610789,0.000610789
66,105.953,0.57403,0.31258,0.87169,0.99706,0.99961,0.995,0.83855,0.64889,0.30169,0.87436,0.000594286,0.000594286,0.000594286
67,107.549,0.53812,0.30032,0.8594,0.9979,1,0.995,0.83339,0.62906,0.30359,0.86898,0.000577782,0.000577782,0.000577782
68,109.136,0.56363,0.30879,0.86616,0.99824,1,0.995,0.83848,0.63629,0.29941,0.87344,0.000561279,0.000561279,0.000561279
69,110.73,0.5571,0.30524,0.86639,0.99763,1,0.995,0.84333,0.63538,0.29522,0.8695,0.000544776,0.000544776,0.000544776
70,112.326,0.55363,0.30714,0.87478,0.99694,1,0.995,0.8356,0.64212,0.31077,0.87594,0.000528272,0.000528272,0.000528272
71,113.91,0.54335,0.29733,0.87426,0.99782,1,0.995,0.843,0.64766,0.29793,0.8739,0.000511769,0.000511769,0.000511769
72,115.535,0.544,0.29355,0.86686,0.99805,1,0.995,0.82876,0.65169,0.30602,0.87695,0.000495266,0.000495266,0.000495266
73,117.122,0.57376,0.30826,0.87642,0.99761,1,0.995,0.83948,0.62302,0.30538,0.86744,0.000478762,0.000478762,0.000478762
74,118.709,0.54074,0.29843,0.86478,0.99786,1,0.995,0.84433,0.62684,0.31313,0.87147,0.000462259,0.000462259,0.000462259
75,120.312,0.54369,0.31003,0.86516,0.99785,1,0.995,0.83492,0.66997,0.29781,0.88338,0.000445756,0.000445756,0.000445756
76,121.924,0.5356,0.295,0.86862,0.99732,1,0.995,0.84769,0.64924,0.28808,0.87251,0.000429253,0.000429253,0.000429253
77,123.532,0.54612,0.29125,0.86001,0.99713,1,0.995,0.83712,0.68768,0.28835,0.88423,0.000412749,0.000412749,0.000412749
78,125.123,0.54277,0.28991,0.87075,0.99747,1,0.995,0.84706,0.64872,0.27888,0.87172,0.000396246,0.000396246,0.000396246
79,126.719,0.53309,0.27934,0.86822,0.99755,1,0.995,0.8444,0.65401,0.2842,0.8747,0.000379743,0.000379743,0.000379743
80,128.319,0.52555,0.29039,0.85317,0.99785,1,0.995,0.84463,0.64833,0.27902,0.87086,0.000363239,0.000363239,0.000363239
81,129.914,0.52764,0.28353,0.87003,0.99815,1,0.995,0.82995,0.69458,0.29749,0.88195,0.000346736,0.000346736,0.000346736
82,131.526,0.53147,0.28578,0.84884,0.99814,1,0.995,0.84394,0.63225,0.27802,0.87087,0.000330233,0.000330233,0.000330233
83,133.111,0.531,0.28056,0.8682,0.99804,1,0.995,0.84865,0.61354,0.27295,0.86677,0.000313729,0.000313729,0.000313729
84,134.735,0.51039,0.27635,0.84963,0.9979,1,0.995,0.85073,0.6123,0.2717,0.86729,0.000297226,0.000297226,0.000297226
85,136.364,0.52708,0.27451,0.86526,0.99762,1,0.995,0.85701,0.60393,0.2714,0.86512,0.000280723,0.000280723,0.000280723
86,137.973,0.50095,0.2662,0.85897,0.9977,1,0.995,0.85621,0.61297,0.27311,0.86765,0.00026422,0.00026422,0.00026422
87,139.559,0.50545,0.27308,0.86269,0.99745,1,0.995,0.85375,0.60324,0.27037,0.86469,0.000247716,0.000247716,0.000247716
88,141.154,0.5198,0.27015,0.85857,0.99751,0.99949,0.995,0.85445,0.60246,0.26211,0.86157,0.000231213,0.000231213,0.000231213
89,142.758,0.50714,0.26916,0.85411,0.99707,0.99988,0.995,0.85675,0.60264,0.26431,0.86072,0.00021471,0.00021471,0.00021471
90,144.413,0.51752,0.26397,0.86152,0.99761,1,0.995,0.84961,0.6213,0.26697,0.86381,0.000198206,0.000198206,0.000198206
91,146.864,0.49242,0.26196,0.84021,0.9979,1,0.995,0.84838,0.61972,0.26933,0.86512,0.000181703,0.000181703,0.000181703
92,148.475,0.49635,0.26058,0.84644,0.99795,1,0.995,0.85421,0.62074,0.26294,0.86454,0.0001652,0.0001652,0.0001652
93,150.063,0.51084,0.26755,0.86729,0.99789,1,0.995,0.85623,0.61109,0.26062,0.8622,0.000148696,0.000148696,0.000148696
94,151.685,0.47518,0.25172,0.84748,0.99772,1,0.995,0.85056,0.61669,0.27957,0.86412,0.000132193,0.000132193,0.000132193
95,153.28,0.49025,0.26297,0.8516,0.9976,1,0.995,0.84598,0.63655,0.2828,0.86824,0.00011569,0.00011569,0.00011569
96,154.871,0.47317,0.25747,0.84725,0.99732,1,0.995,0.84639,0.62909,0.27178,0.86652,9.91865e-05,9.91865e-05,9.91865e-05
97,156.454,0.48931,0.26148,0.84719,0.9973,1,0.995,0.84794,0.62372,0.26936,0.86562,8.26832e-05,8.26832e-05,8.26832e-05
98,158.056,0.48835,0.25736,0.8467,0.99733,1,0.995,0.84965,0.61521,0.27012,0.86454,6.61799e-05,6.61799e-05,6.61799e-05
99,159.664,0.48513,0.25315,0.85781,0.99739,1,0.995,0.8483,0.61813,0.26837,0.86513,4.96766e-05,4.96766e-05,4.96766e-05
100,161.296,0.47581,0.25477,0.84306,0.99738,1,0.995,0.84804,0.61863,0.27031,0.86438,3.31733e-05,3.31733e-05,3.31733e-05
