epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,49.4293,0.60173,0.3673,0.84052,0.9972,1,0.995,0.83985,0.6307,0.35427,0.81393,0.000594286,0.000594286,0.000594286
67,50.1353,0.55894,0.34912,0.83479,0.9984,1,0.995,0.84008,0.62692,0.36224,0.81641,0.000577782,0.000577782,0.000577782
68,50.8386,0.59757,0.35841,0.83379,0.99839,1,0.995,0.82871,0.64561,0.36223,0.8162,0.000561279,0.000561279,0.000561279
69,51.5347,0.57328,0.35887,0.83513,0.99789,1,0.995,0.83297,0.63257,0.3441,0.81855,0.000544776,0.000544776,0.000544776
70,52.2628,0.58855,0.35897,0.83959,0.99797,1,0.995,0.82845,0.61855,0.33441,0.81417,0.000528272,0.000528272,0.000528272
71,53.0299,0.57434,0.35055,0.83599,0.9982,1,0.995,0.83806,0.64683,0.33878,0.81395,0.000511769,0.000511769,0.000511769
72,53.7322,0.56474,0.34785,0.83018,0.99811,1,0.995,0.83895,0.62573,0.33316,0.8116,0.000495266,0.000495266,0.000495266
73,54.4451,0.58482,0.35349,0.84346,0.99796,1,0.995,0.84897,0.6103,0.33172,0.80949,0.000478762,0.000478762,0.000478762
74,55.1645,0.56232,0.34402,0.82839,0.99811,1,0.995,0.83962,0.62288,0.3245,0.81061,0.000462259,0.000462259,0.000462259
75,55.8828,0.55635,0.33202,0.83208,0.99838,1,0.995,0.84029,0.62467,0.31443,0.81309,0.000445756,0.000445756,0.000445756
76,56.6733,0.55404,0.33337,0.8338,0.99851,1,0.995,0.84276,0.61284,0.32872,0.80965,0.000429253,0.000429253,0.000429253
77,57.3714,0.55977,0.32778,0.83027,0.99806,1,0.995,0.84339,0.62698,0.32435,0.81193,0.000412749,0.000412749,0.000412749
78,58.0635,0.55252,0.3353,0.83671,0.99804,1,0.995,0.83571,0.62297,0.33758,0.81216,0.000396246,0.000396246,0.000396246
79,58.7579,0.54419,0.33231,0.83502,0.99783,1,0.995,0.8481,0.61407,0.32695,0.80989,0.000379743,0.000379743,0.000379743
80,59.4491,0.54731,0.32941,0.827,0.99802,1,0.995,0.83777,0.61242,0.32862,0.81325,0.000363239,0.000363239,0.000363239
81,60.1841,0.55645,0.32875,0.83777,0.99802,1,0.995,0.83611,0.59594,0.32736,0.81056,0.000346736,0.000346736,0.000346736
